,Unnamed: 0,Name,Url,Intelligence,Strength,Speed,Durability,Power,Combat,Full name,Alter Egos,Aliases,Place of birth,First appearance,Creator,Alignment,Gender,Race,Height,Weight,Eye color,Hair color,Occupation,Base,Team Affiliation,Relatives,Skin color,Total Power
196,196,Cyclops,/cyclops/10-50/,90.0,10.0,25.0,45.0,80.0,80.0,Scott Summers,"Cyclops (FOX), Cyclops (Phoenix Force), Dark Phoenix, Phoenix","Scotty, Cyke, Slim, Fearless Leader, One-Eye, Erik the Red, Slym Dayspring, Mutate 007, Apocalypse","Anchorage, Alaska","X-Men #1 (September, 1963)",Marvel Comics,good,Male,Mutant,6'3 // 191 cm,195 lb // 88 kg,Brown,Brown,"Leader of mutant race, adventurer, headmaster, former student, radio announcer","Xavier Institute, Salem Center, Westchester County, New York","Ultimate X-Men (Leader), Cerebro's X-Men, Formerly: X-Factor, X-Men","Oscar Summers (adoptive paternal distant ancestor, deceased); Daniel Summers (paternal distant ancestor, deceased); Amanda Mueller (Black Womb) (paternal distant ancestor); unnamed great-grandfather, deceased; Gloria Dayne (Fontanelle) (paternal distant ancestor); Philip Summers (paternal grandfather); Deborah Summers (paternal grandmother); Christopher Summers (Corsair) (father, deceased); Katherine Ann Summers (mother, deceased); Jack Winters (Jack O'Diamonds) (former foster father); Alexander Summers (Havok) (brother); Gabriel Summers (Vulcan) (brother, deceased); Madelyne Pryor-Summers (Red Queen) (first wife/second wife's clone, deceased); Jean Grey-Summers (Phoenix) (second wife, deceased); Nathan Summers (Cable) (son, deceased); Gailyn Bailey (niece, deceased); Joseph Bailey (nephew, deceased); Adam Neramani (X-Treme) (nephew, alleged half-brother); Hope Summers (adoptive granddaughter); Stryfe (son's clone); Summers and Grey Family Tree (more relatives)",,330.0
197,197,Cypher,/cypher/10-168/,75.0,35.0,40.0,35.0,50.0,35.0,Douglas Aaron Ramsey,No alter egos found.,-,Place of birth unknown,New Mutants (Vol. 1) #13,Marvel Comics,good,-,-,5'9' // 175 cm,150 lb // 68 kg,Blue,Blond,"Student, Adventurer","Professor Charles Xavier's School for Gifted Youngsters, Salem Center, Westchester County, New York","New Mutants, Formerly: X-Men","Phillip Ramsey (father), Sheila Ramsey (mother)",,270.0
198,198,Dagger,/dagger/10-51/,85.0,10.0,35.0,45.0,55.0,70.0,Tandy Bowen,No alter egos found.,Lady Light,"Shaker Heights, Ohio",Spectacular Spiderman #64,Marvel Comics,good,Female,-,5'5 // 165 cm,116 lb // 52 kg,Blue,Blond,Vigilante,"Holy Ghost Church, 42nd Street, New York City","Cloak and Dagger, Secret Defenders, Avengers Resistance, Formerly: X-Men, New Warriors, Dark X-Men","Melissa Bowen (mother), unnamed father, Phillip Carlisle (stepfather), Father Michael Bowen (uncle)",,300.0
199,199,Danny Cooper,/danny-cooper/10-1152/,,,,,,,-,No alter egos found.,-,-,-,HarperCollins,good,Male,-,- // 0 cm,- lb // 0 kg,Brown,Blond,-,-,No team connections added yet.,-,,0.0
200,200,Daphne Powell,/daphne-powell/10-1356/,75.0,10.0,10.0,10.0,60.0,10.0,Daphne Powell,No alter egos found.,-,-,No Ordinary Family S01E01 (2010),ABC Studios,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,Student,-,No team connections added yet.,"Jim Powell and Stephanie Powell (parents), JJ Powell (brother)",,175.0
201,201,Daredevil,/daredevil/10-52/,90.0,15.0,35.0,35.0,65.0,100.0,Matthew Michael Murdock,Daredevil (FOX),"Matt, Jack Batlin, Kingpin of Crime, Laurent LeVasseur, Michael ""Mike"" Murdock, Scarlet Swashbuckler, Nameless One, Kingpin of Hell's Kitchen, The Man Without Fear, The Guardian Devil, DD, Red, Hornhead, Cooper Peyton, Captain Universe","New York City, New York","Daredevil #1 (April, 1964)",Marvel Comics,good,Male,Human,6'0 // 183 cm,200 lb // 90 kg,Blue,Red,"Adventurer, vigilante, Attorney at Law","Hell's Kitchen, New York, New York, Shadowland (formerly)","Ultimate Fantastic Four (Leader), Defenders, Avenging Host, Neo-Knights, Marvel Knights, The Six, S.W.O.R.D., Formerly: Avengers, The Hand","Jonathan ""Battling Jack"" Murdock (Father, deceased), Maggie Murdock (aka Sister Maggie, Mother), Milla Donovan (ex-wife)",,340.0
202,202,Darkhawk,/darkhawk/10-53/,80.0,35.0,35.0,70.0,75.0,65.0,Christopher Powell,No alter egos found.,"Bucket-Head, Edge-Man, Powell","Queens, New York","Darkhawk #1 (March, 1991)",Marvel Comics,good,Male,Human,6'1 // 185 cm,180 lb // 81 kg,Brown,Brown,Retired Superhero,"Los Angeles, California; formerly New York City and Avengers Compound","Secret Defenders, Avengers West Coast, Avengers Resistance, Formerly: Avengers, New Warriors","Michael Powell (father), Grace Powell (mother), Jonathon and Jason Powell (brothers)",,360.0
203,203,Darkman,/darkman/10-1126/,95.0,15.0,25.0,60.0,20.0,30.0,Peyton Westlake,No alter egos found.,-,-,"Darkman (August 24, 1990)",Universal Studios,good,Male,Human,- // 0 cm,- lb // 0 kg,-,-,Scientist,-,No team connections added yet.,Julie Hastings (girlfriend),,245.0
204,204,Darkseid,/darkseid/10-668/,95.0,100.0,85.0,100.0,100.0,95.0,Uxas,"Darkseid (Anti-Life Equation), Darkseid (New 52), Darkseid (True Form)",Dark God,-,Superman's Pal Jimmy Olsen #134 (November 1970),DC Comics,bad,Male,New God,8'9 // 267 cm,1815 lb // 817 kg,Red,No Hair,Dictator of Apokolips,-,"New Gods of Apokolips (Leader), Secret Society of Super-Villains","Zonuz (father), Izaya (brother), Avia (sister, deceased), Grail (daughter), Kalibak (son), Orion (son), Deathspawn (son), Scot (nephew/adopted son)",Grey,575.0
205,205,Darkstar,/darkstar/10-169/,75.0,10.0,35.0,45.0,80.0,65.0,Laynia Petrovna,No alter egos found.,Tyomni Zvesda,"Minks, USSR","Champions #7 (August, 1976)",Marvel Comics,good,Female,Mutant,5'6 // 168 cm,125 lb // 56 kg,Brown,Blond,Occupation unknown,"(before death) Paris, France (formerly) Moscow, USSR; Los Angeles, California, United States","Winter Guard, Formerly: Champions","Nicolai Krylenko a.k.a. Vanguard (brother), Sergi Krylov a.k.a. The Presence (father), Marya Krylova (mother, deceased)",,310.0
206,206,Darth Maul,/darth-maul/10-10464/,80.0,50.0,50.0,30.0,100.0,100.0,-,No alter egos found.,"Sith, Master Of The Double-Bladed Lightsaber",Dathomir,Star Wars Episode I: The Phantom Menace (1999),George Lucas,bad,Male,Dathomirian Zabrak,5'7 // 170 cm,- lb // 0 kg,Yellow / Red,-,-,-,"Formerly: Galactic Empire, Sith Order",Darth Sidious (Master),Red / Black,410.0
207,207,Darth Vader,/darth-vader/10-10444/,85.0,50.0,35.0,35.0,100.0,100.0,Anakin Skywalker,"Anakin Skywalker, Anakin Skywalker(episode 3), The Chosen One, Yellow Lantern",Lord Vader,Tatooine,Star Wars: Episode IV - A New Hope (1977),George Lucas,bad,Male,Cyborg,6'6 // 198 cm,300 lb // 135 kg,Yellow,No Hair,"Sith Lord, Supreme Commander of the Imperial Fleet",Death Star,"Galactic Empire (Leader), Formerly: Jedi Council, Galactic Empire, Sith Order, Jedi Order","Luke Skywalker (Son), Princess Leia (Daughter)",,405.0
208,208,Dash,/dash/10-824/,65.0,15.0,95.0,60.0,20.0,30.0,Dashiell Robert Parr,No alter egos found.,"The Fastest Kid on Earth, The Dash",-,"The Incredibles (Movies, 2004)",Dark Horse Comics,good,Male,Human,4'0 // 122 cm,60 lb // 27 kg,Blue,Blond,-,-,Incredible Family,"Robert Parr (Mr Incredible, father), Helen Parr (Elastigirl, mother), Violet Parr(Violet, sister), , Jack-jack (brother)",,285.0
209,209,Data,/data/10-10577/,100.0,35.0,25.0,40.0,60.0,50.0,-,No alter egos found.,B-4,-,-,Star Trek,good,Male,Android,- // 0 cm,- lb // 0 kg,Yellow,Brown,Lieutenant commander,-,"Starfleet, Federation",Dr. Noonian Soong (creator),,310.0
210,210,Dazzler,/dazzler/10-1043/,85.0,10.0,35.0,60.0,100.0,55.0,Alison Blaire,No alter egos found.,"Ali, The Disco Dazzler, Songbird, Dazz, Kimberly Schau, Ally","Gardendale, Long Island, New York",X-Men #130 (1980),Marvel Comics,good,Female,Mutant,5'8 // 173 cm,115 lb // 52 kg,Blue,Blond,"Adventurer, singer, former actress, model, revolutionary",-,"A-Force, Formerly: X-Men, Excalibur, Gladiators, S.H.I.E.L.D.","Bella Blaire (paternal grandmother), Carter Blaire (father, deceased), Katherine Blaire-Brown (Barbara London, mother), Nicholas Brown (step-father), Lois London (half-sister), Longshot (husband)",,345.0
211,211,Deadman,/deadman/10-1472/,80.0,10.0,35.0,100.0,100.0,45.0,Boston Brand,No alter egos found.,-,-,"Strange Adventures #205 (October, 1967)",DC Comics,good,Male,Human,6'0 // 183 cm,201 lb // 90 kg,Blue,Black,"Wandering Spirit, Former Circus Aerialist","Mobile, Realm of the Just Dead",Formerly: Black Lantern Corps,"Cleveland Brand (twin brother, deceased), Lita Brand (niece), Unnamed parents",,370.0
212,212,Deadpool,/deadpool/10-835/,85.0,35.0,50.0,100.0,100.0,100.0,Wade Winston Wilson,"Deadpool (Ultimate), Evil Deadpool, Thorpool, Venompool","Wade Wilson, Jack, Chiyonosake (""the Wolf of the Rice Wine""), Rhodes, Corpus, Lopez, Hobgoblin, Thom Cruz, Peter Parker","Canada (North America, Earth)","New Mutants #98 (February, 1991)",Marvel Comics,neutral,Male,Mutant,6'2 // 188 cm,210 lb // 95 kg,Brown,No Hair,"Mercenary; former enforcer, government operative, sumo wrestler, soldier, assassin, anti-hero, others","Cavern-X, Sedona, Arizona, Mobile","Deadpool Corps (Leader), Agency X (Leader), X-Force, Deep Six, Super Soldiers, Weapon X, Secret Defenders, Gods, Formerly: S.H.I.E.L.D., Defenders, Thunderbolts, The Six, X-Men, Six Pack","Thomas ""Mickey"" Wilson (father, deceased); Hailey Wilson (mother, deceased); Gretchen Wilson, Orksa (ex-wives); Evil Deadpool (clone); Widdle Wade (clone)",,470.0
213,213,Deadshot,/deadshot/10-670/,80.0,10.0,25.0,30.0,55.0,80.0,Floyd Lawton,Deadshot (DCEU),"Man Who Never Misses, Worlds Finest Assassin, Orlando Furioso",-,"Batman #59 (June, 1950)",DC Comics,bad,Male,Human,6'1 // 185 cm,202 lb // 91 kg,Brown,Brown,-,-,"Super Buddies, Extreme Justice, Living Assault Weapons, Minutemen, Suicide Squad, Formerly: The Society, Secret Six",-,,280.0
214,214,Deathlok,/deathlok/10-1304/,85.0,35.0,30.0,70.0,40.0,60.0,Luther Manning,No alter egos found.,Demolisher,-,"Astonishing Tales #25 (August, 1974)",Marvel Comics,good,Male,Cyborg,6'4 // 193 cm,395 lb // 178 kg,Brown,Grey,-,New York area,"Secret Defenders, Marvel Knights, X-Force, Formerly: X-Men","Janice (Wife, seperated), Richard (son)",,320.0
215,215,Deathstroke,/deathstroke/10-672/,90.0,30.0,35.0,100.0,50.0,90.0,Slade Joseph Wilson,"Deathstroke (DCEU), Deathstroke (Godkiller)","Slade Wilson, Deathstroke the Terminator, Batman",-,"New Teen Titans #2 (December, 1980)",DC Comics,neutral,Male,Human,6'4 // 193 cm,225 lb // 101 kg,Blue,White,"Mercenary; Former Soldier, Big-Game Hunter",The Labyrinth (exact location is currently unknown),"Titans (Leader), Suicide Squad (Leader), League of Assassins, Justice League Elite, The Society, Justice Legion Alpha, Formerly: H.I.V.E","Wade LaFarge (Ravager III, half-brother, deceased), Adeline Kane (ex-wife, deceased), Grant Wilson (Ravager I, son, deceased), Joseph Wilson (Jericho, son), Rose Wilson (Ravager IV, daughter)",,395.0
216,216,Demogoblin,/demogoblin/10-1515/,80.0,50.0,45.0,35.0,70.0,60.0,-,No alter egos found.,Jason Macendale Jr,-,"Web of Spider-Man #86 (March, 1992)",Marvel Comics,bad,Male,Demon,6'1 // 185 cm,210 lb // 95 kg,Red,No Hair,Demonic Redeemer,New York City,"Carnage Family, The FIRM",-,,340.0
217,217,Destroyer,/destroyer/10-1294/,80.0,95.0,60.0,100.0,85.0,70.0,-,No alter egos found.,-,Created in Asgard,Journey into Mystery #118 (1965),Marvel Comics,bad,Male,-,6'2 // 188 cm,850 lb // 383 kg,-,-,-,-,"National Force, Formerly: Heralds of Galactus",-,,490.0
218,218,Diamondback,/diamondback/10-1404/,75.0,20.0,25.0,30.0,45.0,60.0,Willis Stryker,Diamondback (MCU),-,-,"Luke Cage, Hero for Hire#1 (1972)",Marvel Comics,bad,Male,Human,6'4 // 193 cm,200 lb // 90 kg,Brown,Black,Criminal,-,BAD Girls,-,,255.0
219,219,DL Hawkins,/dl-hawkins/10-943/,80.0,15.0,15.0,60.0,50.0,60.0,Daniel Lawrence Hawkins,No alter egos found.,-,-,Heroes S01E05 - Hiros,NBC - Heroes,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,"Construction worker, Firefighter","Las Vegas, NV",No team connections added yet.,"Niki Sanders (wife), Micah Sanders (son), Paulette Hawkins (mother), Monica Dawson (cousin), Damon Dawson (cousin)",,280.0
220,220,Doc Samson,/doc-samson/10-54/,90.0,80.0,35.0,80.0,40.0,70.0,Leonard Samson,No alter egos found.,-,"Tulsa, Oklahoma","Incredible Hulk #141 (July, 1971)",Marvel Comics,good,Male,Human / Radiation,6'6 // 198 cm,380 lb // 171 kg,Blue,Green,"Psychiatrist, teacher, adventurer, former special consultant to Gamma Base","Mobile, formerly Gamma Base, New Mexico",No team connections added yet.,Leonard Skivorski (father); Ricky Myers (son);,,395.0
221,221,Doctor Doom,/doctor-doom/10-189/,100.0,35.0,20.0,100.0,100.0,85.0,Victor von Doom,"All-Father Doom, Doctor Doom (FOX), Doctor Doom (Sorceror Supreme), Doctor Doomsday, God Emperor Doom, Iron Man II","The Master, Invincible Man","Haasenstadt, Latveria",Fantastic Four #5 (July 1962),Marvel Comics,bad,Male,Human,6'7 // 201 cm,415 lb // 187 kg,Brown,Brown,Monarch,"Castle Doom, Doomstadt, Latveria","Avenging Host, Formerly: Future Foundation","Werner von Doom (father, deceased), Cynthia von Doom (mother, deceased); Kang the Conqueror, his counterparts, and offspring (alleged descendants), Kristoff Vernard (Doctor Doom II, adopted son), Dr Bob Doom (distant cousin), Boris (unofficially adoptive father/guardian), Valeria von Doom (daughter from alternate universe; became baby of Susan Richards and is now called Valeria Richards)",,440.0
222,222,Doctor Doom II,/doctor-doom-ii/10-1018/,95.0,75.0,55.0,75.0,80.0,70.0,Kristoff Vernard,No alter egos found.,"Victor Von Doom, Dr Doom","Doomstadt, Latveria","Fantastic Four #247 (1982, as Kristoff), Fantastic Four #278 (1985, as Doctor Doom)",Marvel Comics,bad,Male,-,6'7 // 201 cm,293 lb // 132 kg,Brown,Brown,-,"Former monarch, would-be conqueror",No team connections added yet.,"unnamed mother (deceased), Mister Fantastic (alleged half-brother), Valeria Richards (alleged niece), Victor von Doom (aka Doctor Doom, adopted father)",,450.0
223,223,Doctor Fate,/doctor-fate/10-676/,95.0,20.0,25.0,80.0,100.0,50.0,Kent Nelson,Doctor Fate (Power Of Nabu),Nabu,-,"More Fun Comics #55 (May, 1940)",DC Comics,good,Male,Human,6'2 // 188 cm,197 lb // 89 kg,Blue,Blond,-,"Tower of Fate, Salem, Massachusetts","All-Star Squadron, Formerly: Justice Society of America, Justice League","Inza Cramer (wife), Sven Nelson (father, deceased), Celestine Babcock (mother), Kent Nelson, Jr. (son), Aaron Babcock (uncle), Kent V. Nelson (grand-nephew), Laryn Nelson (great grand-niece)",,370.0
224,224,Doctor Octopus,/doctor-octopus/10-622/,100.0,50.0,35.0,40.0,55.0,65.0,Otto Octavius,No alter egos found.,"Doctor Octopus, Doc Ock, The Master Planner, The Master Programmer, Peter Benjamin Parker, Superior Spider-Man, Venom, Superior Venom","Schenectady, New York",Amazing Spider-Man #3 (July 1963),Marvel Comics,bad,Male,Human,5'9 // 175 cm,245 lb // 110 kg,Brown,Brown,"Former atomic-research consultant, criminal mastermind",New York City,"The FIRM (Leader), Sinister Six (Leader), Formerly: Avengers, HYDRA",-,,345.0
225,225,Doctor Strange,/doctor-strange/10-55/,100.0,10.0,15.0,85.0,100.0,60.0,Stephen Vincent Strange,Doctor Strange (MCU),"Sorcerer Supreme, Master of the Mystic Arts, Stephen Sanders, Captain Universe, Vincent Stevens","Philadelphia, Pennsylvania","Strange Tales #110 (July, 1963)",Marvel Comics,good,Male,Human,6'2 // 188 cm,180 lb // 81 kg,Grey,Black,"Sorcerer Supreme, retired neurosurgeon",-,"Defenders (Leader), Neo-Knights (Leader), Secret Defenders, Marvel Knights, New Warriors, Ultimate Fantastic Four, New Avengers, Formerly: Avengers, Midnight Sons","Eugene (father, deceased), Beverly (mother, deceased), Victor (Khiron, brother, apparently deceased), Donna (sister, deceased), Clea (wife, estranged), Umar (mother-in-law), Orini (father-in-law), Dormammu (uncle-in-law)",,370.0
226,226,Domino,/domino/10-902/,85.0,10.0,30.0,30.0,50.0,75.0,Neena Thurman,Domino (FOX),"Dom, Samantha Wu, Tamara Winter, Elena Vladescu, Jessica Marie Costello, Luisa Mendoza, Beatrice, Christina Elizabeth Alioso, Priscilla Sutherland, Hope Eldridge","Project: Armageddon base, Everglades, Florida","X-Force #8 (March, 1992)",Marvel Comics,good,Female,Human,5'8 // 173 cm,120 lb // 54 kg,Blue,Black,-,-,"Brotherhood of Mutants, Formerly: X-Men, X-Force, Six Pack","Beatrice (mother), Lazarus (brother), Milo Thurman (husband, deceased)",White,280.0
227,227,Donatello,/donatello/10-10330/,95.0,15.0,50.0,60.0,60.0,75.0,-,No alter egos found.,"Don, Donnie",-,Teenage Mutant Ninja Turtles #1,IDW Publishing,good,Male,Mutant,- // 0 cm,- lb // 0 kg,Green,No Hair,-,-,Teenage Mutant Ninja Turtles,"Leonardo (brother), Michelangelo (brother), Raphael (brother)",Green,355.0
228,228,Donna Troy,/donna-troy/10-806/,90.0,90.0,85.0,90.0,85.0,95.0,Donna Hinckley Stacey Troy,No alter egos found.,"Donna Troy, Wonder Girl, Darkstar, Wonder Woman, Troia",-,The Brave and the Bold Vol. 1 #60 (1965),DC Comics,good,Female,Amazon,5'9 // 175 cm,140 lb // 63 kg,Blue,Black,-,-,"Teen Titans, Formerly: Black Lantern Corps",-,,535.0
229,229,Doomsday,/doomsday/10-679/,90.0,100.0,70.0,100.0,100.0,90.0,Doomsday,No alter egos found.,The Ultimate Lifeform,Krypton,Superman: The Man of Steel #17 (Nov 1992),DC Comics,bad,Male,Alien,8'0 // 244 cm,915 lb // 412 kg,Red,White,Destroyer,-,"Secret Society of Super-Villains, Formerly: Justice League Elite",-,,550.0
230,230,Doppelganger,/doppelganger/10-1320/,50.0,65.0,60.0,95.0,70.0,85.0,-,No alter egos found.,"The Spider-Man Doppelganger, Spider-Doppelganger, Mindless One",The Dimension of Manifestations,Infinity War #1 (1992),Marvel Comics,bad,Male,-,6'5 // 196 cm,230 lb // 104 kg,White,No Hair,-,-,Carnage Family,"Anthropomorpho (creator); Hellspawn, Moonshade, many other doppelgangers (brethren)",,425.0
231,231,Dormammu,/dormammu/10-1359/,95.0,95.0,85.0,100.0,100.0,80.0,Dormammu,Dormammu (MCU),"The Dread One, Eater of Souls, Lord of Chaos, Lord of Darkness, the Great Enigma, Flyx",Faltine Dimension,Strange Tales #126 (1964),Marvel Comics,bad,Male,-,6'1 // 185 cm,- lb // 0 kg,Yellow,No Hair,"Despot, conqueror",-,"Gods, Demons, Titans","Sinifer (parent/genitor), Umar (sister), Clea (niece), Doctor Strange (nephew-in-law), Satannish (alleged offspring)",,555.0
232,232,Dr Manhattan,/dr-manhattan/10-884/,100.0,100.0,45.0,100.0,100.0,45.0,Jonathan Osterman,Doctor Manhattan (Watchmen),"Jon Osterman, Doctor Manhattan",-,"Watchmen #1 (September, 1986)",DC Comics,good,Male,Human / Cosmic,- // 0 cm,- lb // 0 kg,White,No Hair,Scientist,New York City; formerly Mars,"Formerly: Watchmen, The Crimebusters",-,Blue,490.0
233,233,Drax the Destroyer,/drax-the-destroyer/10-10016/,80.0,80.0,25.0,85.0,50.0,65.0,Arthur Sampson Douglas,Drax The Destroyer (MCU),-,"Burbank, California","Iron Man #55 (February, 1973)",Marvel Comics,good,Male,Human / Altered,6'4 // 193 cm,680 lb // 306 kg,Red,No Hair,-,C.I.T.T.; formerly Monster Isle and Titan,"Guardians of the Galaxy, Marvel Knights","Yvette Steckley Douglas (wife, deceased), Heather Douglas (aka Moondragon, daughter), Pamela Douglas (aka Sundragon, niece), Cammille Benally (foster daughter), Venom (former symbiote)",Green,385.0
234,234,Ego,/ego/10-6/,95.0,80.0,85.0,100.0,75.0,30.0,Ego,Ego (MCU),The Living Planet,The Black Galaxy,THOR #132,Marvel Comics,bad,-,-,- // 0 cm,- lb // 0 kg,-,-,Inapplicable,Mobile,"Gods, Elders of the Universe",Inapplicable,,465.0
235,235,Elastigirl,/elastigirl/10-870/,85.0,35.0,35.0,95.0,55.0,70.0,Helen Parr,No alter egos found.,Mrs Incredible,-,"The Incredibles (Movies, 2004)",Dark Horse Comics,good,Female,Human,5'6 // 168 cm,125 lb // 56 kg,Brown,Brown,-,-,Incredible Family,"Robert Parr(Mr Incredible, husband), Violet Parr(Violet, daughter), Dashiell Parr (Dash, son), Jack-jack (son)",,375.0
236,236,Electro,/electro/10-7/,85.0,10.0,50.0,60.0,70.0,65.0,Maxwell Dillon,Symbiote Electro,-,-,Amazing Spider-Man #9 (1964),Marvel Comics,bad,Male,Human,5'11 // 180 cm,165 lb // 74 kg,Blue,Auburn,Professional criminal,-,"The FIRM, Superiour Six, Sinister Seven, Secret Empire, Sinister Six, Formerly: Black Cat's Gang, Frightful Four","Norma Lynn Dillon (ex-wife), Jonathan Dillon (father, deceased), Anita Dillon (mother, deceased)",,340.0
237,237,Elektra,/elektra/10-625/,85.0,15.0,30.0,30.0,60.0,100.0,Elektra Natchios,Elektra (MCU),Erynys (evil self),-,Daredevil #168,Marvel Comics,good,Female,Human,5'9 // 175 cm,130 lb // 59 kg,Blue,Black,"Assassin, adventurer, mercenary, former student, dancer",-,"The Hand, Formerly: Thunderbolts, Marvel Knights, Chaste, Code Red, Avengers","Hugo Kostas Natchios (father, deceased), Christina Natchios (mother, deceased), Orestez Natchios (older brother), Demetrios Natchios (Uncle), Alexia Natchios (Aunt)",,320.0
238,238,Elle Bishop,/elle-bishop/10-1021/,80.0,10.0,15.0,45.0,65.0,45.0,-,No alter egos found.,Cindy,-,Heroes S02E05 - Fight or Flight,NBC - Heroes,bad,Female,-,- // 0 cm,- lb // 0 kg,Blue,Blond,Agent of the Company,-,No team connections added yet.,Bob Bishop (Father),,260.0
